item,itemLabel,alias
http://www.wikidata.org/entity/Q8562880,Hermann Leiningen,Prince Hermann of Leiningen
http://www.wikidata.org/entity/Q8562880,Hermann Leiningen,Hermann Friedrich Roland Fernando Prinz zu Leiningen
http://www.wikidata.org/entity/Q8562880,Hermann Leiningen,Prince Hermann Friedrich Fernando Roland of Leiningen
http://www.wikidata.org/entity/Q8562880,Hermann Leiningen,Prince Hermann Friedrich of Leiningen
http://www.wikidata.org/entity/Q8951675,Archduchess Eleonore of Austria,Eleonore Jelena Maria del Pilar Iona Erzherzogin von Österreich
http://www.wikidata.org/entity/Q8951675,Archduchess Eleonore of Austria,Eleonore von Habsburg
http://www.wikidata.org/entity/Q8951675,Archduchess Eleonore of Austria,Eleonore von Habsburg-Lothringen
http://www.wikidata.org/entity/Q13590412,Prince George of Wales,George Alexander Louis Mountbatten-Windsor
http://www.wikidata.org/entity/Q13590412,Prince George of Wales,George Alexander Louis of Cambridge
http://www.wikidata.org/entity/Q13590412,Prince George of Wales,George Alexander Louis of Cornwall and Cambridge
http://www.wikidata.org/entity/Q13590412,Prince George of Wales,George Alexander Louis of Wales
http://www.wikidata.org/entity/Q13590412,Prince George of Wales,George Mountbatten-Windsor
http://www.wikidata.org/entity/Q13590412,Prince George of Wales,George of Cambridge
http://www.wikidata.org/entity/Q13590412,Prince George of Wales,George of Cornwall and Cambridge
http://www.wikidata.org/entity/Q13590412,Prince George of Wales,George of Wales
http://www.wikidata.org/entity/Q13590412,Prince George of Wales,Prince George Alexander Louis
http://www.wikidata.org/entity/Q13590412,Prince George of Wales,Prince George Alexander Louis of Cambridge
http://www.wikidata.org/entity/Q13590412,Prince George of Wales,Prince George Alexander Louis of Cornwall and Cambridge
http://www.wikidata.org/entity/Q13590412,Prince George of Wales,Prince George Alexander Louis of Wales
http://www.wikidata.org/entity/Q13590412,Prince George of Wales,Prince George of Cambridge
http://www.wikidata.org/entity/Q10315513,Iris Mountbatten,Iris Victoria Beatrice Grace Mountbatten
http://www.wikidata.org/entity/Q10315513,Iris Mountbatten,Lady Iris Kemp
http://www.wikidata.org/entity/Q10315513,Iris Mountbatten,Lady Iris Victoria Beatrice Grace Mountbatten
http://www.wikidata.org/entity/Q10382174,"Thomas Anson, 6th Earl of Lichfield",Thomas Anson
http://www.wikidata.org/entity/Q10382174,"Thomas Anson, 6th Earl of Lichfield","Thomas William Robert Hugh Anson, 6th Earl of Lichfield"
http://www.wikidata.org/entity/Q10382174,"Thomas Anson, 6th Earl of Lichfield",Thomas William Robert Hugh Anson
http://www.wikidata.org/entity/Q11282796,Prince Achileas-Andreas of Denmark,Achi Miller
http://www.wikidata.org/entity/Q11282796,Prince Achileas-Andreas of Denmark,Achileas Andreas zu Schleswig-Holstein-Sonderburg-Glücksburg
http://www.wikidata.org/entity/Q11282796,Prince Achileas-Andreas of Denmark,Achileas-Andreas of Denmark
http://www.wikidata.org/entity/Q11282796,Prince Achileas-Andreas of Denmark,Prince Achileas Andreas of Denmark
http://www.wikidata.org/entity/Q11282796,Prince Achileas-Andreas of Denmark,Prince Achileas-Andreas of Greece and Denmark
http://www.wikidata.org/entity/Q11324270,Nicholas Knatchbull,AMA
http://www.wikidata.org/entity/Q11324270,Nicholas Knatchbull,5DN
http://www.wikidata.org/entity/Q11324270,Nicholas Knatchbull,Deep N Beeper
http://www.wikidata.org/entity/Q11324270,Nicholas Knatchbull,Hon. Nicholas Louis Charles Norton Knatchbull
http://www.wikidata.org/entity/Q11324270,Nicholas Knatchbull,Nicholas Louis Charles Norton Knatchbull
http://www.wikidata.org/entity/Q11324270,Nicholas Knatchbull,Safe As Milk
http://www.wikidata.org/entity/Q11341012,Princess Maria-Olympia of Greece and Denmark,Maria Olympia zu Schleswig-Holstein-Sonderburg-Glücksburg
http://www.wikidata.org/entity/Q11341012,Princess Maria-Olympia of Greece and Denmark,María-Olympía de Grèce
http://www.wikidata.org/entity/Q11341012,Princess Maria-Olympia of Greece and Denmark,Maria-Olympia of Greece and Denmark
http://www.wikidata.org/entity/Q11341012,Princess Maria-Olympia of Greece and Denmark,Olympia of Greece and Denmark
http://www.wikidata.org/entity/Q11341012,Princess Maria-Olympia of Greece and Denmark,Princess Maria Olympia of Greece and Denmark
http://www.wikidata.org/entity/Q11341012,Princess Maria-Olympia of Greece and Denmark,Princess Olympia of Greece and Denmark
http://www.wikidata.org/entity/Q11801765,Simon Bowes-Lyon,Simon Alexander Bowes-Lyon
http://www.wikidata.org/entity/Q11801765,Simon Bowes-Lyon,Sir Simon Alexander Bowes-Lyon
http://www.wikidata.org/entity/Q11801765,Simon Bowes-Lyon,Sir Simon Bowes-Lyon
http://www.wikidata.org/entity/Q12165601,Archduke Ferdinand of Austria,Ferdinand Erzherzog von Österreich
http://www.wikidata.org/entity/Q12379343,Zenouska Mowatt,Zenouska May Mowatt
http://www.wikidata.org/entity/Q12495326,Louis de Bourbon,Luis de Borbón Vargas
http://www.wikidata.org/entity/Q12495326,Louis de Bourbon,Luis de Borbón y de Vargas
http://www.wikidata.org/entity/Q12495326,Louis de Bourbon,Luis de Borbón y Vargas
http://www.wikidata.org/entity/Q12495326,Louis de Bourbon,"Prince Louis, Duke of Burgundy"
http://www.wikidata.org/entity/Q13091129,Princess Alexandra of Greece,"Alexandra zu Schleswig-Holstein-Sonderburg-Glücksburg, Princess of Greece"
http://www.wikidata.org/entity/Q13091129,Princess Alexandra of Greece,Princess Alexandra Elli Francisca Maria of Greece
http://www.wikidata.org/entity/Q13576445,Elise von Vieregge,Elise Hedwig Alexandrine von Vieregge
http://www.wikidata.org/entity/Q13590412,Prince George of Wales,Prince George
http://www.wikidata.org/entity/Q13590412,Prince George of Wales,George Cambridge
http://www.wikidata.org/entity/Q14924803,Beatrix von Storch,"Beatrice Amelie Ehrengard Eilika von Holstein-Gottorp, Herzogin von Oldenburg"
http://www.wikidata.org/entity/Q14924803,Beatrix von Storch,Beatrix Amelie Ehrengard Eilika von Storch
http://www.wikidata.org/entity/Q15876671,Ingeborg Alix von Oldenburg,"Ingeborg Alix von Oldenburg, Herzogin von Oldenburg"
http://www.wikidata.org/entity/Q15876671,Ingeborg Alix von Oldenburg,Ingeborg zu Schaumburg-Lippe
http://www.wikidata.org/entity/Q15882344,Prince Stefan of Schaumburg-Lippe,Stephan Alexander Viktor Prinz zu Schaumburg-Lippe
http://www.wikidata.org/entity/Q15956270,Julia Ogilvy,Julia Caroline Rawlinson
http://www.wikidata.org/entity/Q15956270,Julia Ogilvy,Julia Rawlinson
http://www.wikidata.org/entity/Q16018831,Mary Malcolm,Helen Mary Malcolm
http://www.wikidata.org/entity/Q16028068,Paul Chavchavadze,Paule Chavchavadze
http://www.wikidata.org/entity/Q16028068,Paul Chavchavadze,"Pavel Aleksandrovich Tchavchavadze, Prince Tchavchavadze"
http://www.wikidata.org/entity/Q16115785,Mariam de Bagration,Princess Maria de la Paz Bagration-Moukhranskaya
http://www.wikidata.org/entity/Q16115785,Mariam de Bagration,Princess Mariam de Bagration
http://www.wikidata.org/entity/Q16195113,Ashley Hicks,Ashley Louis David Hicks
http://www.wikidata.org/entity/Q16466734,Donata Countess of Castell-Rüdenhausen,Donata van Castell-Rüdenhausen
http://www.wikidata.org/entity/Q16698801,Duchess Eilika of Oldenburg,Duchess Eilika of Oldenburg (1928-2016)
http://www.wikidata.org/entity/Q16698801,Duchess Eilika of Oldenburg,"Duchess Eilika of Oldenburg, The Princess of Leiningen"
http://www.wikidata.org/entity/Q16698801,Duchess Eilika of Oldenburg,Duchess Eilika Stephanie Elisabeth Thekla Juliana of Oldenburg
http://www.wikidata.org/entity/Q16911051,Princess Katarina of Serbia,Princess Katarina Karađorđević of Serbia
http://www.wikidata.org/entity/Q16911051,Princess Katarina of Serbia,"Princess Katarina Karađorđević of Serbia, Lady de Silva"
http://www.wikidata.org/entity/Q16911051,Princess Katarina of Serbia,Princess Katarina Karađorđević of Yugoslavia
http://www.wikidata.org/entity/Q16911051,Princess Katarina of Serbia,"Princess Katarina Karađorđević of Yugoslavia, Lady de Silva"
http://www.wikidata.org/entity/Q16911051,Princess Katarina of Serbia,"Princess Katarina Karađorđević, Lady de Silva"
http://www.wikidata.org/entity/Q16911051,Princess Katarina of Serbia,"Princess Katarina of Serbia, Lady de Silva"
http://www.wikidata.org/entity/Q16911051,Princess Katarina of Serbia,Princess Katarina of Yugoslavia
http://www.wikidata.org/entity/Q16911051,Princess Katarina of Serbia,"Princess Katarina of Yugoslavia, Lady de Silva"
http://www.wikidata.org/entity/Q16911051,Princess Katarina of Serbia,"Princess Katarina, Lady de Silva"
http://www.wikidata.org/entity/Q16999217,Eugénie de Bourbon,Eugenia de Borbón
http://www.wikidata.org/entity/Q16999217,Eugénie de Bourbon,Eugenia de Borbón y de Vargas
http://www.wikidata.org/entity/Q16999217,Eugénie de Bourbon,Eugenia de Borbón y Vargas
http://www.wikidata.org/entity/Q16999217,Eugénie de Bourbon,Princess Eugénie of Bourbon
http://www.wikidata.org/entity/Q17429006,Paul Mowatt,Paul Julian Mowatt
http://www.wikidata.org/entity/Q17502451,"Duke Wilhelm, Duke of Württemberg","Duke Wilhelm Friedrich, Duke of Württemberg"
http://www.wikidata.org/entity/Q17502451,"Duke Wilhelm, Duke of Württemberg",Wilhelm Herzog von Württemberg
http://www.wikidata.org/entity/Q18002970,Princess Charlotte of Wales,Charlotte of Wales
http://www.wikidata.org/entity/Q29966442,"Princess Maria Chiara, Duchess of Noto",Maria Chiara di Borbone
http://www.wikidata.org/entity/Q29966442,"Princess Maria Chiara, Duchess of Noto",Princess Maria Chiara Amalia Carola Luisa Carmen of Bourbon-Two Sicilies
http://www.wikidata.org/entity/Q29966442,"Princess Maria Chiara, Duchess of Noto",Princess Maria Chiara of Bourbon-Two Sicilies
http://www.wikidata.org/entity/Q30323763,"Penelope Knatchbull, Countess Mountbatten of Burma",Penelope Brabourne
http://www.wikidata.org/entity/Q30323763,"Penelope Knatchbull, Countess Mountbatten of Burma",Penelope Eastwood
http://www.wikidata.org/entity/Q30323763,"Penelope Knatchbull, Countess Mountbatten of Burma","Penelope Knatchbull, Baroness Brabourne"
http://www.wikidata.org/entity/Q30323763,"Penelope Knatchbull, Countess Mountbatten of Burma","Penelope Knatchbull, Lady Brabourne"
http://www.wikidata.org/entity/Q30323763,"Penelope Knatchbull, Countess Mountbatten of Burma","Penelope Knatchbull, Lady Romsey"
http://www.wikidata.org/entity/Q30323763,"Penelope Knatchbull, Countess Mountbatten of Burma",Penelope Meredith Eastwood
http://www.wikidata.org/entity/Q30323763,"Penelope Knatchbull, Countess Mountbatten of Burma","Penelope Meredith Knatchbull, Baroness Brabourne"
http://www.wikidata.org/entity/Q30323763,"Penelope Knatchbull, Countess Mountbatten of Burma","Penelope Meredith Knatchbull, Countess Mountbatten of Burma"
http://www.wikidata.org/entity/Q30323763,"Penelope Knatchbull, Countess Mountbatten of Burma","Penelope Meredith Knatchbull, Lady Brabourne"
http://www.wikidata.org/entity/Q30323763,"Penelope Knatchbull, Countess Mountbatten of Burma","Penelope Meredith Knatchbull, Lady Romsey"
http://www.wikidata.org/entity/Q30323763,"Penelope Knatchbull, Countess Mountbatten of Burma",Penelope Mountbatten
http://www.wikidata.org/entity/Q30323763,"Penelope Knatchbull, Countess Mountbatten of Burma",Penelope Romsey
http://www.wikidata.org/entity/Q32595643,Princess Philomena d'Orléans,Philomena de Tornos y Steinhart
http://www.wikidata.org/entity/Q33104541,Renaud de Clermont-Tonnerre,Comte Renaud de Clermont-Tonnerre
http://www.wikidata.org/entity/Q38668629,Prince Louis of Wales,Louis Arthur Charles of Cambridge
http://www.wikidata.org/entity/Q38668629,Prince Louis of Wales,Louis Arthur Charles of Cornwall and Cambridge
http://www.wikidata.org/entity/Q38668629,Prince Louis of Wales,Louis Arthur Charles of Wales
http://www.wikidata.org/entity/Q38668629,Prince Louis of Wales,Louis Cambridge
http://www.wikidata.org/entity/Q38668629,Prince Louis of Wales,Louis of Cambridge
http://www.wikidata.org/entity/Q38668629,Prince Louis of Wales,Louis of Cornwall and Cambridge
http://www.wikidata.org/entity/Q38668629,Prince Louis of Wales,Louis of Wales
http://www.wikidata.org/entity/Q38668629,Prince Louis of Wales,Louis Wales
http://www.wikidata.org/entity/Q38668629,Prince Louis of Wales,Prince Louis
http://www.wikidata.org/entity/Q38668629,Prince Louis of Wales,Prince Louis Arthur Charles of Cambridge
http://www.wikidata.org/entity/Q38668629,Prince Louis of Wales,Prince Louis Arthur Charles of Cornwall and Cambridge
http://www.wikidata.org/entity/Q38668629,Prince Louis of Wales,Prince Louis Arthur Charles of Wales
http://www.wikidata.org/entity/Q38668629,Prince Louis of Wales,Prince Louis of Cambridge
http://www.wikidata.org/entity/Q38668629,Prince Louis of Wales,Prince Louis of Cornwall and Cambridge
http://www.wikidata.org/entity/Q45319451,Tatiana von Preussen,Tatiana Brigid Honor von Preussen
http://www.wikidata.org/entity/Q45319451,Tatiana von Preussen,Tatiana Brigid Honor von Preußen
http://www.wikidata.org/entity/Q45319451,Tatiana von Preussen,Tatiana Brigid Honor Womack
http://www.wikidata.org/entity/Q45319451,Tatiana von Preussen,Tatiana von Preußen
http://www.wikidata.org/entity/Q45319451,Tatiana von Preussen,Tatiana Womack
http://www.wikidata.org/entity/Q18002970,Princess Charlotte of Wales,Charlotte Cambridge
http://www.wikidata.org/entity/Q18002970,Princess Charlotte of Wales,Charlotte Elizabeth Diana Mountbatten-Windsor
http://www.wikidata.org/entity/Q18002970,Princess Charlotte of Wales,Charlotte Elizabeth Diana of Wales
http://www.wikidata.org/entity/Q18002970,Princess Charlotte of Wales,Charlotte Mountbatten-Windsor
http://www.wikidata.org/entity/Q18002970,Princess Charlotte of Wales,Charlotte Wales
http://www.wikidata.org/entity/Q18002970,Princess Charlotte of Wales,Charlotte Windsor
http://www.wikidata.org/entity/Q18002970,Princess Charlotte of Wales,Princess Charlotte Elizabeth Diana of Cornwall and Cambridge
http://www.wikidata.org/entity/Q18002970,Princess Charlotte of Wales,Princess Charlotte Elizabeth Diana of Wales
http://www.wikidata.org/entity/Q18002970,Princess Charlotte of Wales,Princess Charlotte of Cornwall and Cambridge
http://www.wikidata.org/entity/Q21198012,Archduchess Maria Béatrice of Austria-Este,"Archduchess Maria Beatrice of Austria-Este, Princess of Modena"
http://www.wikidata.org/entity/Q21198012,Archduchess Maria Béatrice of Austria-Este,Maria Beatrix Erzherzogin von Österreich
http://www.wikidata.org/entity/Q21548582,"Granville Leveson-Gower, 6th Earl Granville",Granville Leveson-Gower
http://www.wikidata.org/entity/Q21548582,"Granville Leveson-Gower, 6th Earl Granville",Fergus Leveson-Gower
http://www.wikidata.org/entity/Q21548582,"Granville Leveson-Gower, 6th Earl Granville","Fergus Leveson-Gower, 6th Earl Granville"
http://www.wikidata.org/entity/Q21548582,"Granville Leveson-Gower, 6th Earl Granville",Granville George Fergus Leveson-Gower
http://www.wikidata.org/entity/Q21548582,"Granville Leveson-Gower, 6th Earl Granville","Granville George Fergus Leveson-Gower, 6th Earl Granville"
http://www.wikidata.org/entity/Q23659419,"Archduchess Helene, Archduchess Ferdinand of Austria",Countess Helene of Toerring-Jettenbach
http://www.wikidata.org/entity/Q23659419,"Archduchess Helene, Archduchess Ferdinand of Austria",Helene Gräfin zu Törring-Jettenbach
http://www.wikidata.org/entity/Q23659419,"Archduchess Helene, Archduchess Ferdinand of Austria",Helene Marina Elisabeth Gräfin zu Törring-Jettenbach
http://www.wikidata.org/entity/Q23659419,"Archduchess Helene, Archduchess Ferdinand of Austria",Helene zu Törring-Jettenbach
http://www.wikidata.org/entity/Q24005341,Princess Mafalda of Hesse and by Rhine,Princess Mafalda Margarethe of Hesse and by Rhine
http://www.wikidata.org/entity/Q24005341,Princess Mafalda of Hesse and by Rhine,"Princess Mafalda Margarethe of Hesse and by Rhine, Princess of Hesse-Kassel"
http://www.wikidata.org/entity/Q25998958,"Granville Leveson-Gower, 5th Earl Granville",Granville James Leveson-Gower
http://www.wikidata.org/entity/Q26215204,"James Elphinstone, 18th Lord Elphinstone",", 4th Baron Elphinstone"
http://www.wikidata.org/entity/Q26215204,"James Elphinstone, 18th Lord Elphinstone",James Alexander Elphinstone
http://www.wikidata.org/entity/Q26215204,"James Elphinstone, 18th Lord Elphinstone","James Alexander Elphinstone, 18th Lord Elphinstone, 4th Baron Elphinstone"
http://www.wikidata.org/entity/Q26215204,"James Elphinstone, 18th Lord Elphinstone",James Elphinstone
http://www.wikidata.org/entity/Q28536747,Mia Tindall,Mia Grace Tindall
http://www.wikidata.org/entity/Q29474202,Luiz Philippe of Orléans-Braganza,Dom Luíz Felipe de Orléans-Bragança e de Moraes Barros
http://www.wikidata.org/entity/Q29474202,Luiz Philippe of Orléans-Braganza,Prince Luiz Philippe of Orléans-Braganza
http://www.wikidata.org/entity/Q75240055,Dorothy Osborne,"Dorothy Beatrix Godolphin Bowes-Lyon, Countess of Strathearn and Kinghorne"
http://www.wikidata.org/entity/Q75240055,Dorothy Osborne,"Dorothy Bowes-Lyon, Countess of Strathearn and Kinghorne"
http://www.wikidata.org/entity/Q75240055,Dorothy Osborne,Lady Dorothy Beatrix Godolphin Osborne
http://www.wikidata.org/entity/Q75240065,Elizabeth Cator,Elizabeth Bowes-Lyon
http://www.wikidata.org/entity/Q75240065,Elizabeth Cator,Elizabeth Margaret Cator
http://www.wikidata.org/entity/Q75240065,Elizabeth Cator,Elizabeth Margaret Bowes-Lyon
http://www.wikidata.org/entity/Q75240077,Rachel Spender-Clay,Rachel Pauline Spender Clay
